artist,genre,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_popularity,added_at
SOMMA,unknown,Troubles,Troubles,4OdfUasq027O3IY5r0Q1ZB,0.741,0.615,5,-7.823,0,0.0536,2.69e-05,0.154,0.469,122.027,165922,4,54.0,2021-07-23T08:20:48Z
Lane 8,edm/gauze pop/progressive house/tropical house,Don't Let Me Go,Don't Let Me Go,15ygsHteyHJFVoEKwmPaRl,0.353,0.473,4,-10.471,1,0.0319,0.311,0.104,0.13,123.974,274839,4,39.0,2021-07-25T18:15:15Z
Balken,dakke dak/danish hip hop,Another Day,Another Day,25Z4v3Al6p5n8yXeNQITFX,0.698,0.676,5,-8.961,0,0.105,0.0466,0.359,0.201,137.014,193577,4,37.0,2021-07-25T18:28:31Z
Giorgio Gee,slap house,Trippin',Trippin',6AWlQ7Yx1ZNDwcR9JlZG33,0.772,0.735,9,-6.765,0,0.154,0.0563,0.312,0.202,125.02,157440,4,56.0,2021-07-25T18:29:17Z
Laidback Luke,big room/dance pop/dutch edm/dutch house/edm/electro house/house/pop dance/pop edm/progressive electro house/progressive house,Whistle (feat. Bertie Scott),Whistle (feat. Bertie Scott),6hEJvWfNOvTUhLuV1Or1of,0.832,0.922,0,-3.866,1,0.0712,0.0274,0.109,0.716,127.999,140156,4,65.0,2021-07-25T18:29:45Z
Lane 8,edm/gauze pop/progressive house/tropical house,Riptide,Riptide,7yT31cuPzcqkE2BJV4Fusx,0.553,0.972,5,-7.212,0,0.0559,0.856,0.133,0.128,124.013,350323,4,44.0,2021-08-04T07:51:55Z
Lane 8,edm/gauze pop/progressive house/tropical house,Brightest Lights,The Rope (feat. POLIÇA),1rIoZ8H3v3InBt8YbMBapx,0.711,0.489,7,-11.962,1,0.0375,0.38,0.133,0.0514,122.002,295082,4,54.0,2021-08-04T07:57:53Z
CLMD,norwegian pop/pop dance/tropical house,All My Friends,All My Friends,56NTJftnuouqNpzuPPaqwi,0.683,0.666,4,-7.71,0,0.0406,0.000161,0.208,0.23,122.023,153660,4,44.0,2021-08-05T08:53:50Z
ODESZA,chillwave/edm/ninja,In Return,Say My Name (feat. Zyra),1LeItUMezKA1HdCHxYICed,0.749,0.745,6,-7.367,0,0.0479,0.395,0.0748,0.347,115.048,262957,4,63.0,2021-08-11T09:25:29Z
Nora En Pure,deep house/edm/electra/house/progressive house/swiss pop/tropical house,Aquatic,Aquatic,4PJaGVVVYNSN9EZJmMLtfK,0.611,0.93,0,-7.103,1,0.05,0.931,0.731,0.0847,122.007,226229,4,52.0,2021-08-11T11:51:08Z
Nu Aspect,unknown,What's in My Head,What's in My Head,4woprVN4PLmhBhqAVi09YF,0.737,0.637,9,-8.871,0,0.0927,0.622,0.318,0.214,121.974,196000,4,41.0,2021-08-23T16:48:45Z
Phuture Noize,australian dance/classic hardstyle/euphoric hardstyle/rawstyle,My Beautiful Fantasy,My Beautiful Fantasy,0BAsf69u0gltlMFYMADpAn,0.319,0.865,2,-2.526,0,0.0415,0.0,0.135,0.0832,155.133,192015,4,62.0,2021-09-16T16:55:34Z
Tevvez,gym hardstyle,Zeus,Zeus,5bNofz6tViGjfWBgozTscm,0.298,0.845,5,-4.243,0,0.0885,0.882,0.357,0.217,152.382,196085,4,65.0,2021-09-16T16:55:46Z
Lost Sky,bass trap/gaming edm,Lost,Lost,53o1Y5xDhfy5rFKpJoh7ZH,0.59,0.868,6,-4.372,0,0.0343,0.504,0.11,0.144,149.996,157192,4,1.0,2021-09-16T16:56:06Z
Lost Sky,bass trap/gaming edm,Fearless Pt. II,Fearless Pt. II,4VZH6OfxPy1nNE7KbtVKyK,0.729,0.928,6,-4.279,1,0.0515,0.00147,0.12,0.322,109.996,194182,4,12.0,2021-09-16T16:56:20Z
Lost Sky,bass trap/gaming edm,Where We Started,Where We Started,4wX3QCU2hWtuPiv8GSakrz,0.561,0.561,6,-6.027,1,0.0318,1.19e-05,0.169,0.336,75.002,222006,4,3.0,2021-09-16T16:56:35Z
Sullivan King,dubstep/edm/electro house,Someone Else,Someone Else,44MxUoeZg6FXDlHMrSbVjX,0.363,0.763,1,-2.237,0,0.042,0.0,0.118,0.218,144.659,226759,4,56.0,2021-09-16T16:57:17Z
Max Brhon,dark clubbing,Cyberpunk,Cyberpunk,3O82ngwOEMwApKpSWQGLd7,0.529,0.979,11,-7.062,1,0.0888,0.811,0.119,0.0883,110.017,215080,4,2.0,2021-09-16T16:58:57Z
Max Brhon,dark clubbing,The Future,The Future,7MFUcdca0pbyMQGW9TBrGw,0.58,0.946,9,-4.554,1,0.0565,0.782,0.127,0.346,109.02,215786,4,0.0,2021-09-16T16:59:35Z
Moderat,electronica/minimal techno,II,Bad Kingdom,1mCmHiSivRYNDghiq1lfnz,0.425,0.657,7,-8.143,0,0.0572,0.888,0.286,0.261,118.018,262840,4,54.0,2021-09-30T11:15:01Z
Moderat,electronica/minimal techno,III (Deluxe Edition),The Fool,3U4KuguRkeLuhsZAl24ik3,0.499,0.491,7,-10.535,0,0.0359,0.719,0.205,0.122,132.725,252067,4,53.0,2021-09-30T11:21:25Z
Moderat,electronica/minimal techno,III (Deluxe Edition),Reminder,4NSNSGjEMy4DPPrRoTB9XP,0.6,0.469,9,-9.933,1,0.0677,0.294,0.0919,0.117,159.957,234073,4,48.0,2021-09-30T11:50:03Z
Moderat,electronica/minimal techno,Moderat,A New Error,1fmoCZ6mtMiqA5GHWPcZz9,0.717,0.46,11,-11.326,0,0.0372,0.785,0.0661,0.0961,110.993,367307,4,61.0,2021-10-05T13:38:47Z
Akros,hardtekk,Lie,Lie,1fM2UJMS9BcmYwZrUbRbMk,0.726,0.772,9,-8.393,1,0.164,0.395,0.13,0.519,159.956,160918,4,57.0,2021-10-05T20:55:14Z
Akros,hardtekk,If i Die,If i Die,4rPpewOMJFgk7amVhEmUzb,0.53,0.423,10,-12.943,0,0.0981,0.748,0.0906,0.0358,160.088,234203,4,57.0,2021-10-12T07:45:19Z
Lonely in the Rain,new french touch,Blue Lights,Blue Lights,4UDH2ttrdj8NKvBVRAxHca,0.623,0.478,1,-10.444,1,0.0645,8.05e-06,0.111,0.0769,115.037,204717,4,0.0,2021-10-11T08:32:18Z
Interupt,unknown,Power,Power,0jmWvzKsuGSVptcCdyp74v,0.776,0.8,9,-5.097,0,0.0511,0.323,0.116,0.554,128.02,211875,4,61.0,2021-10-20T06:47:46Z
Tchami,bass house/deep groove house/edm/electro house/future house/house/pop dance/progressive house,Eternity (feat. Lena Leon),Eternity (feat. Lena Leon),7DDIVNWlbGJpQjVDDg8rXR,0.715,0.862,4,-8.182,0,0.0632,0.788,0.128,0.152,124.0,217258,4,58.0,2021-10-20T07:52:04Z
AlunaGeorge,electropop/house/tropical house,I Remember,I'm In Control,6SLTPbDxDYR0uSMTT7gSb7,0.725,0.844,11,-3.707,0,0.0347,0.000716,0.125,0.711,104.001,209427,4,52.0,2021-10-21T10:48:15Z
Jai Wolf,edm/electropop/future bass/pop dance/pop edm/tropical house/vapor twitch,Moon Rider (feat. Wrabel),Moon Rider (feat. Wrabel),3PP9CXeE0PYaM5GIGQqBIV,0.572,0.57,4,-6.99,0,0.0251,0.0585,0.122,0.279,104.982,218000,4,52.0,2021-10-26T14:00:24Z
Lane 8,edm/gauze pop/progressive house/tropical house,Reviver,Reviver,0U6ZkhpD1HIOaOebrlpVS1,0.286,0.722,3,-9.855,1,0.0592,0.852,0.0947,0.231,121.825,226341,4,0.0,2021-10-28T06:59:13Z
Lane 8,edm/gauze pop/progressive house/tropical house,Brightest Lights,Groundhog Day,7iKtfxbX9YPXePGGMRuHAq,0.547,0.555,6,-11.731,1,0.0405,0.877,0.108,0.326,122.02,224262,4,39.0,2021-10-28T10:40:28Z
Mako,edm/electropop/pop dance/pop edm/tropical house,Our Story (Radio Edit),Our Story - Radio Edit,4nP6jRqPZjFGDfBZpwxwh2,0.513,0.689,8,-3.548,1,0.0359,0.0,0.248,0.41,128.097,208125,4,37.0,2021-11-07T20:01:12Z
Shallou,electropop/tropical house/vapor soul,count on,count on,1A4tabNlyLKLOHQW2XpjaU,0.689,0.503,8,-10.061,0,0.101,0.232,0.0678,0.0634,116.079,206995,4,52.0,2021-11-09T14:23:12Z
Petit Biscuit,tropical house,Parachute,I Leave Again,4aNNFLoRfSOMHeYQXidsXL,0.724,0.476,2,-13.832,1,0.0555,0.0451,0.0964,0.11,124.006,240893,4,53.0,2021-11-10T09:45:59Z
Eric Prydz,disco house/edm/electro house/pop dance/progressive house/vocal house,Liberate (Remixes),We Are Mirage,6mTnH6xSYwKohtsO9RFzcc,0.556,0.792,4,-6.723,0,0.0361,0.75,0.494,0.0871,127.956,379500,4,61.0,2021-11-10T11:42:46Z
Gorgon City,deep groove house/edm/future garage/house/pop dance/tropical house/uk dance,Olympia,You've Done Enough,77VqW84V88aKD8Bi8CzEsP,0.676,0.782,0,-6.639,1,0.0344,0.165,0.704,0.519,125.057,212893,4,61.0,2021-11-10T20:34:44Z
Petit Biscuit,tropical house,Presence,Sunset Lover,3WRQUvzRvBDr4AxMWhXc5E,0.785,0.525,6,-7.556,1,0.042,0.439,0.114,0.251,90.853,238907,4,65.0,2021-11-10T21:06:00Z
Petit Biscuit,tropical house,Night Trouble,Night Trouble,5LLtNp8qc3NaCIieZ2W4Dk,0.411,0.364,1,-15.335,1,0.0743,0.93,0.126,0.0685,95.967,391257,3,62.0,2021-11-10T21:06:18Z
Pegboard Nerds,brostep/danish electronic/edm/electro house/gaming edm/glitch/speedrun,Hero,Hero,5KrQbdqvojQAp2wxIO1dtQ,0.436,0.922,11,-3.279,0,0.0627,0.000413,0.253,0.0928,150.151,330400,4,49.0,2021-11-19T13:52:00Z
TWO LANES,tropical house/uk dance,Never Enough,Never Enough,7ySh518m4iC0CbOevgSwiq,0.724,0.376,7,-13.95,0,0.0331,0.843,0.111,0.115,113.993,272250,4,47.0,2021-11-19T14:28:11Z
Shallou,electropop/tropical house/vapor soul,Here,Here,6HAVjFro6OKMcY2xHOP0l7,0.643,0.558,7,-9.681,1,0.0477,0.209,0.135,0.238,106.95,192133,4,59.0,2021-12-01T08:38:15Z
Lane 8,edm/gauze pop/progressive house/tropical house,What Have You Done To Me?,What Have You Done To Me?,6Y1i876TjV3Gmf9eUIs8Fw,0.453,0.474,1,-11.444,1,0.0385,0.336,0.208,0.0658,126.982,286187,4,43.0,2021-12-01T08:48:55Z
Lane 8,edm/gauze pop/progressive house/tropical house,Nuclear Lethargy,Nuclear Lethargy,1OibEvLxYUIkQyFekXqC5N,0.479,0.791,5,-8.668,0,0.0296,0.952,0.103,0.259,124.013,344516,4,40.0,2021-12-02T17:21:24Z
Madeon,complextro/edm/electro house/electropop/filter house/nantes indie/pop dance,Adventure (Deluxe),La Lune (feat. Dan Smith),1UCDE2UIE5cC6B1o0nsrSv,0.46,0.736,9,-3.039,1,0.0303,6.68e-06,0.216,0.253,139.905,219840,4,46.0,2021-12-03T14:52:12Z
KDrew,brostep/complextro/edm/electro house/gaming edm/melodic dubstep,Signals - EP,Signals,63UnWPKUq1f8kD1AOZg9nt,0.544,0.903,4,-4.474,0,0.067,0.0,0.328,0.331,125.02,197760,4,42.0,2021-12-07T20:13:18Z
Pierce Fulton,edm/electro house/pop dance/pop edm/progressive electro house/progressive house,Introducing Pierce Fulton (Deluxe Version),Kuaga (Lost Time) - Radio Edit,6dhv7QzgF9eR82hztTYk3Y,0.602,0.97,1,-3.994,1,0.126,0.00525,0.201,0.364,127.957,177415,4,50.0,2021-12-07T20:13:25Z
What So Not,aussietronica/edm/electro house/electronic trap/electropop/escape room/vapor twitch,High You Are (Remixes),High You Are (Branchez Remix),4YIoQqE50AdyG4BQafCi3u,0.691,0.856,10,-5.614,1,0.0407,0.119,0.034,0.414,136.98,213340,4,62.0,2021-12-10T10:32:12Z
KDrew,brostep/complextro/edm/electro house/gaming edm/melodic dubstep,Breakdown,Breakdown,1iyFpZJ5zipXxMfj0FseRq,0.563,0.949,5,-3.473,0,0.152,6.29e-05,0.145,0.272,150.13,180000,4,28.0,2021-12-11T10:56:22Z
Tevvez,gym hardstyle,Phantom,Legend,05EG9LwFCVjkoYEWzsrHHO,0.294,0.707,2,-5.418,1,0.0389,0.106,0.0705,0.0395,149.94,189679,4,75.0,2021-12-14T13:12:13Z
Tevvez,gym hardstyle,Alpha,Alpha,34suMP5fG78QH2hnM0RaG1,0.502,0.727,1,-7.645,1,0.0533,0.513,0.096,0.0621,135.057,247458,4,62.0,2022-02-28T19:51:17Z
deadmau5,canadian electronic/edm/electro house/pop dance/progressive house,> Album Title Goes Here <,There Might Be Coffee,7rwgvDDkdHTBMAruB2Lr3Z,0.66,0.86,7,-6.73,0,0.266,0.666,0.109,0.202,128.015,422994,3,35.0,2021-12-30T22:19:47Z
Shallou,electropop/tropical house/vapor soul,The Long Way Home,Corners,4ULqmjj1Rt1IzbTCAYSzOt,0.484,0.74,4,-7.102,1,0.0388,0.162,0.088,0.0391,121.725,305051,4,41.0,2021-12-30T22:32:29Z
Shallou,electropop/tropical house/vapor soul,Heartaches,Heartaches,1hBvUKlvyia60edCcBsxkv,0.764,0.489,7,-9.41,1,0.0332,0.00176,0.0894,0.496,119.953,207628,4,58.0,2021-12-30T23:20:26Z
Sultan + Shepard,canadian electronic/edm/progressive house/tropical house,"Something, Everything",Assassin,2wLkOJ9pwMu0kfV5tlPDUp,0.637,0.687,11,-8.63,1,0.041,0.704,0.0917,0.0878,119.995,326000,4,49.0,2021-12-31T20:44:43Z
Sultan + Shepard,canadian electronic/edm/progressive house/tropical house,Guaba EP,Banya,2zT8nNao3eyXVLQLeWzKjh,0.627,0.907,4,-6.909,0,0.0402,0.933,0.417,0.101,121.974,256107,4,37.0,2022-01-10T21:43:07Z
Sultan + Shepard,canadian electronic/edm/progressive house/tropical house,"Something, Everything","Something, Everything",1QBCsA9ilCqLm7BcWRxqT5,0.621,0.764,5,-5.839,0,0.0284,0.0843,0.109,0.374,125.978,317428,4,39.0,2022-01-10T21:43:48Z
TWO LANES,tropical house/uk dance,Another Time,Another Time,2W9zh4QNFmuOyKHbtYYNm0,0.67,0.434,7,-12.923,0,0.046,0.862,0.109,0.136,113.997,255789,4,58.0,2022-01-10T21:46:38Z
Shallou,electropop/tropical house/vapor soul,All Your Days,All Your Days,0mp6WVhgI5FF6DGtYcyBNm,0.537,0.347,4,-10.245,1,0.0303,0.00343,0.111,0.0968,110.011,275013,4,47.0,2022-01-10T21:47:30Z
Shallou,electropop/tropical house/vapor soul,Souls,You and Me,1Z6u99PTG9w2t4mcIGoqqS,0.648,0.559,11,-8.424,0,0.128,0.103,0.116,0.159,113.054,234240,4,51.0,2022-01-10T21:48:19Z
Emmit Fenn,edm/electropop/tropical house/vapor soul,Hollow,Hollow,6P5yJhVBhB0nV27SXhwTZc,0.68,0.606,11,-10.16,1,0.0372,0.953,0.0745,0.0379,115.004,254609,4,37.0,2022-01-10T21:50:41Z
TWO LANES,tropical house/uk dance,Reflections,Reflections,3kKhaaIjqGMcOVhl5r36Ap,0.63,0.4,9,-16.113,0,0.0319,0.906,0.111,0.0516,120.019,231250,4,46.0,2022-01-10T21:51:00Z
EMBRZ,tropical house/vapor soul,Sound 4 U X Be Mine,Sound 4 U X Be Mine,6UxB2PYcYhttQpeUHrVU4C,0.78,0.492,0,-14.548,1,0.05,0.664,0.0974,0.331,123.995,177581,4,49.0,2022-01-10T21:51:33Z
Klur,tropical house,Floating,Floating,4qzIWW9yArNdpuqc9SbtJH,0.706,0.671,1,-12.19,1,0.0391,0.872,0.102,0.0763,120.002,252552,4,60.0,2022-01-10T21:55:56Z
Klur,tropical house,Entangled,Entangled,2OISrK95L88giQdFHurbfY,0.576,0.589,4,-9.837,0,0.0475,0.864,0.112,0.143,181.54,207052,3,53.0,2022-01-10T21:56:06Z
TWO LANES,tropical house/uk dance,Reflections,Reflections,108MaUyz8RM7sIUvRkYU4d,0.629,0.4,9,-16.097,0,0.0319,0.904,0.111,0.0535,120.012,231250,4,18.0,2022-01-10T21:59:16Z
TWO LANES,tropical house/uk dance,Reflections,Another Time,3kTy0ZEnSUIJ5MNPjgjvK9,0.67,0.434,7,-12.923,0,0.046,0.862,0.109,0.136,113.997,255789,4,20.0,2022-01-10T21:59:30Z
Lane 8,edm/gauze pop/progressive house/tropical house,Automatic,Automatic,3IBIj8uAS6meeTvZmBlMpP,0.651,0.438,3,-10.413,1,0.035,0.832,0.11,0.184,123.975,249677,4,40.0,2022-01-14T17:13:19Z
Moderat,electronica/minimal techno,Moderat,Rusty Nails,0aUtDDfbI5EKUJDaUKRM9B,0.741,0.87,11,-7.835,1,0.0679,0.789,0.101,0.927,128.01,272200,4,51.0,2022-01-28T09:43:02Z
Moderat,electronica/minimal techno,II,Therapy,52pduFPbWVQ4zqBVhCj9z2,0.657,0.63,7,-8.885,1,0.0449,0.834,0.406,0.106,110.008,345243,4,46.0,2022-01-28T09:46:57Z
EMBRZ,tropical house/vapor soul,Moments,Where You Are,1YyBmfkZikUACjXcEmcbVg,0.762,0.481,9,-9.038,1,0.0548,0.881,0.0968,0.238,128.04,205000,4,48.0,2022-02-04T09:41:34Z
EMBRZ,tropical house/vapor soul,Together Till It Ends,Moving With U,3szcc1UdqwvNwYtgIjbBL3,0.8,0.816,2,-8.687,1,0.0438,0.939,0.112,0.152,119.969,224000,4,26.0,2022-02-04T09:46:53Z
EMBRZ,tropical house/vapor soul,Moments,Stay,3CPtYeDdgUqysXDpbEABFb,0.823,0.441,1,-11.72,1,0.0551,0.895,0.0615,0.18,121.985,233000,4,49.0,2022-02-04T09:50:22Z
Tom Enzy,covertronica/slap house,Ice & Cold,Ice & Cold,3eKdMlPONnxz5quSb2VpKU,0.686,0.673,11,-9.065,0,0.115,0.0853,0.114,0.465,119.93,186690,4,53.0,2022-02-06T15:10:21Z
BURNS,house/la pop,Talamanca,Talamanca,7dDLAQ1y0qOq3E4DhNh8FS,0.683,0.77,11,-6.641,0,0.0512,0.896,0.379,0.527,126.006,186727,4,65.0,2022-02-06T15:10:45Z
ODESZA,chillwave/edm/ninja,The Last Goodbye (feat. Bettye LaVette),The Last Goodbye (feat. Bettye LaVette),4XeIiGpUBshIfs9yrBDVZC,0.667,0.92,9,-2.71,1,0.0773,0.00232,0.126,0.146,114.977,358983,4,70.0,2022-02-08T20:46:43Z
EMBRZ,tropical house/vapor soul,Don't Look Back,Don't Look Back,6vSLxbTXLcFrkduA3sUbyu,0.795,0.433,9,-10.387,1,0.13,0.213,0.112,0.208,119.999,207000,4,36.0,2022-02-09T08:13:42Z
Forester,tropical house,Heart,Heart,1BKpgXxb9OgZfmQsHRcbls,0.691,0.556,1,-9.175,1,0.0592,0.000975,0.0815,0.213,124.029,260313,4,47.0,2022-02-17T13:31:49Z
Sultan + Shepard,canadian electronic/edm/progressive house/tropical house,Skipping Stones,Skipping Stones,73TlvcThZVK3XC1cpMTWko,0.624,0.646,7,-9.636,1,0.0281,0.594,0.191,0.08,122.013,256598,4,50.0,2022-02-17T13:36:37Z
Akros,hardtekk,Innerlich sind wir stehen geblieben,Innerlich sind wir stehen geblieben,7s3Wx6zikqX1WmLaNQ5slP,0.531,0.599,6,-9.348,0,0.392,0.0131,0.374,0.239,165.008,168936,4,47.0,2022-02-17T14:05:37Z
EMBRZ,tropical house/vapor soul,Visions,Visions,2jVUgW9lmNMDKlJfmtYjA0,0.752,0.564,7,-11.032,0,0.0434,0.837,0.173,0.0485,119.979,222000,4,36.0,2022-02-22T19:23:01Z
Swedish House Mafia,dance pop/edm/electro house/pop/pop dance/progressive electro house,Redlight,Redlight,08Ecw0ItPxGeHS9Mexr8cs,0.716,0.655,2,-5.999,1,0.0444,0.162,0.0572,0.207,125.012,242905,4,4.0,2022-02-25T19:03:47Z
Luca,new french touch,Fever,Fever,45uwWuhL7nNamSKw3DnpQl,0.61,0.554,2,-8.301,0,0.13,0.000322,0.157,0.231,106.818,173411,4,64.0,2022-02-28T19:48:29Z
Kasbo,edm/electropop/future bass/pop dance/pop edm/swedish electropop/tropical house/vapor soul/vapor twitch,Hemma (Chet Porter Remix),Hemma - Chet Porter Remix,7JGTYQ9JY06kSdejxJv6ke,0.415,0.535,5,-8.087,1,0.0323,0.899,0.106,0.123,159.933,295500,4,28.0,2022-02-28T19:48:42Z
Fred again..,edm/house,Lights Out,Lights Out,5UatawMsGULDVG2h8wE1KS,0.596,0.814,9,-8.481,1,0.056,0.00286,0.102,0.255,133.203,288349,4,59.0,2022-02-28T19:48:45Z
Lonely in the Rain,new french touch,Stronger,Stronger,4wzIQMBMRszw5KOzEPUDRF,0.684,0.511,1,-10.653,1,0.0416,0.463,0.122,0.0776,120.028,214022,4,35.0,2022-02-28T19:49:00Z
RKCB,electropop/indie electropop/indie poptimism/vapor soul,Know Love (OTR Remix),Know Love - OTR Remix,0ePV5nJT0v9wFHjKvt9fNV,0.687,0.711,5,-7.089,1,0.0524,0.00673,0.115,0.0705,120.018,192500,4,60.0,2022-02-28T19:49:04Z
Lane 8,edm/gauze pop/progressive house/tropical house,Brightest Lights,Brightest Lights (feat. POLIÇA),49jWS1fz7QZQa4mBIqB0mu,0.698,0.641,5,-11.253,0,0.0397,0.826,0.114,0.262,125.012,412800,4,48.0,2022-03-08T20:20:46Z
Matt Nash,edm/electro house/pop dance/pop edm/progressive electro house,Home (Radio Edit),Home - Radio Edit,3K2H8aAVt3pddkf2K5bPAt,0.616,0.877,11,-5.019,0,0.0417,0.124,0.709,0.14,124.936,140480,4,44.0,2022-03-09T20:49:58Z
Tritonal,edm/electro house/melodic dubstep/pop dance/pop edm/progressive electro house/progressive house/progressive trance/trance/tropical house/uplifting trance,Getaway (Remixes),Getaway - Koven Remix,10EpXLXKHmNSVKvX7A5hg8,0.488,0.914,6,-2.875,0,0.223,0.0,0.158,0.222,172.187,203721,4,60.0,2022-03-09T20:54:06Z
Kx5,edm/electro house,Escape (feat. Hayla),Escape (feat. Hayla),10oKSzRcwbZsog2uq2gb4b,0.66,0.799,9,-6.934,0,0.0719,0.000364,0.701,0.148,126.08,240445,4,72.0,2022-03-13T14:40:04Z
Alesso,dance pop/edm/electro house/pop/pop dance/tropical house,Dark,Dark,2PudL6cRt6arYtuLHGcG32,0.576,0.893,5,-5.388,1,0.132,0.926,0.341,0.867,127.873,123228,4,36.0,2022-03-13T18:40:49Z
Bru-C,nottingham hip hop,Streetside,Streetside,4HcmKnUwCKsloslonqMzCN,0.697,0.752,8,-5.001,1,0.0558,0.000392,0.134,0.349,87.515,219429,4,66.0,2022-03-17T20:23:06Z
Sub Focus,dancefloor dnb/drum and bass/uk dance/uk dnb,Portals,Air I Breathe - Sub Focus & Wilkinson,0B6pOWMK4fV4YYtbe7cpHg,0.436,0.927,5,-4.371,0,0.0521,0.00709,0.169,0.0391,174.011,250720,4,50.0,2022-03-17T20:23:52Z
French 79,electronica/french indie pop/french indietronica/new french touch,Olympic,Between the Buttons,1LpZP3BXZokmhMi0IN73yY,0.182,0.366,5,-12.305,0,0.0337,0.796,0.221,0.037,94.993,317520,4,50.0,2022-03-17T20:25:06Z
Mall Grab,aussietronica/australian house/lo-fi house,Love Reigns,Love Reigns,78Yqfmq11yBeibacqvl4Y4,0.665,0.865,7,-7.827,1,0.0308,0.673,0.233,0.647,132.963,294507,4,25.0,2022-03-17T20:56:58Z
Matt Nash,edm/electro house/pop dance/pop edm/progressive electro house,Into The Light,Into The Light,3Mfv3VJOhczw1V3zVcQR1P,0.647,0.897,7,-8.762,0,0.0606,0.579,0.123,0.0514,124.023,139415,4,51.0,2022-03-18T22:47:04Z
Sub Focus,dancefloor dnb/drum and bass/uk dance/uk dnb,Reworks I,Airplane (Culture Shock Remix),7KhINDwLyIfcImRaqeog9r,0.458,0.996,0,-0.587,1,0.0656,0.886,0.169,0.0902,173.986,264828,4,36.0,2022-03-21T19:11:46Z
Chase & Status,dancefloor dnb/drum and bass,No More Idols,End Credits,64I0O6ZipYryKte1cHA2EY,0.324,0.783,1,-4.808,0,0.0346,0.0117,0.0888,0.0788,116.704,200600,3,59.0,2022-03-21T19:12:13Z
Forester,tropical house,A Range of Light,All My Days,768eZ69L0HODV9UlcriGaq,0.575,0.767,11,-6.888,1,0.0554,0.0011,0.104,0.137,124.0,224637,4,55.0,2022-03-28T10:35:43Z
Moksi,bass house/dutch edm/edm/electro house/electronic trap,The Return of House Music,Gipsy,7mA03cPnG3UkLgf1ed87fI,0.671,0.685,2,-7.893,1,0.0347,0.336,0.297,0.0802,123.948,268077,4,56.0,2022-03-30T10:59:36Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Sentio,Quantum,70dcHDKtUyn22TZNjBAOWW,0.627,0.902,6,-5.149,0,0.0384,0.952,0.0997,0.135,128.021,178594,4,0.0,2022-04-19T10:35:45Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Follow,Follow,5aXTfpNOqLj35ydEiLio67,0.588,0.78,11,-6.102,0,0.0432,0.193,0.0728,0.201,127.085,221220,4,66.0,2022-04-19T10:35:49Z
venbee,unknown,low down,low down,6OlK1W3yH6V3pr6e81hI0u,0.724,0.426,0,-10.547,1,0.0855,0.0911,0.0975,0.274,79.965,182923,4,12.0,2022-05-08T18:58:23Z
Lane 8,edm/gauze pop/progressive house/tropical house,Survive (Sultan + Shepard Remix),Survive - Sultan + Shepard Remix,149qn5c7JpsXg2YJLOmzUH,0.651,0.75,11,-7.73,1,0.0308,0.536,0.124,0.384,123.026,270854,4,51.0,2022-05-11T11:26:44Z
Fatboy Slim,big beat,Gangster Trippin (Sultan + Shepard Remix),Gangster Trippin - Sultan + Shepard Remix,19VVmenPRBEdWwg0Vp2lKh,0.679,0.985,7,-3.357,1,0.0617,0.0107,0.33,0.462,124.953,191160,4,43.0,2022-05-19T17:38:21Z
JOYRYDE,edm/electro house/electronic trap,BRAVE,ON FIRE,2vHOCV5YErCA8ypUwHozcA,0.784,0.91,1,-2.698,1,0.0824,0.581,0.28,0.596,125.025,203520,4,49.0,2022-05-19T17:38:30Z
Flux Pavilion,bass trap/brostep/classic dubstep/edm/electro house/electronic trap/pop dance/vapor twitch,.wav,20:25,7bg3UimnS4beLnE476hfEE,0.72,0.664,4,-7.278,0,0.105,0.00252,0.0601,0.268,99.958,231617,4,49.0,2022-05-19T17:43:16Z
Tiësto,big room/brostep/dance pop/dutch edm/edm/house/pop/pop dance/slap house/trance/tropical house,Magikal Journey - The Hits Collection 1998-2008,Adagio for Strings,4rwILfpP5gsWG0hZBaxkyC,0.486,0.924,10,-8.669,0,0.048,0.931,0.133,0.384,139.978,205040,4,0.0,2022-05-21T19:30:44Z
Sikdope,bass house/dubstep/electro house/electronic trap/gaming dubstep,Ballin,Ballin,3PIFvuzwRjfQgxtr9QwlVJ,0.724,0.913,10,-6.04,0,0.0564,0.0103,0.105,0.584,130.075,184615,4,53.0,2022-05-22T17:10:27Z
Rezz,canadian electronic/edm/electra/electro house,Someone Else (Malaa Remix),Someone Else - Malaa Remix,2pUsewGAEBAx0PXaK01ZoS,0.687,0.736,5,-7.144,1,0.0427,0.0808,0.354,0.214,124.969,205440,4,36.0,2022-05-22T17:10:34Z
Ellen Allien,electra/electronica/german techno/microhouse/minimal techno,Orchestra of Bubbles,Way Out,3BKLM6iHGU9oaEB8egI4sv,0.586,0.71,0,-10.166,1,0.0335,0.791,0.106,0.707,132.5,221053,4,35.0,2022-05-23T10:07:31Z
